date_visit,prefecture,n_stay,n_people,n_room,amount_fee,n_reserve
2023-12-14,宮崎県,1,1,1,13365,1
2023-12-14,不明,49,252,143,4857383,48
2023-12-15,茨城県,1,2,1,204600,1
2023-12-15,群馬県,1,6,0,31680,1
2023-12-15,千葉県,5,17,5,1024400,5
2023-12-15,東京都,6,17,4,768750,6
2023-12-15,神奈川県,6,9,2,439000,6
2023-12-15,富山県,6,8,0,110440,6
2023-12-15,石川県,3,11,2,301120,3
2023-12-15,福井県,42,352,77,9318450,42
2023-12-15,山梨県,1,2,1,224500,1
2023-12-15,長野県,1,2,1,176000,1
2023-12-15,岐阜県,3,6,1,316140,3
2023-12-15,静岡県,3,7,3,259550,3
2023-12-15,愛知県,6,12,2,479400,6
2023-12-15,三重県,1,2,1,59700,1
2023-12-15,滋賀県,6,17,4,552900,6
2023-12-15,京都府,6,14,3,449650,6
2023-12-15,大阪府,20,45,13,1872980,20
2023-12-15,兵庫県,13,340,66,7476500,13
2023-12-15,奈良県,2,4,0,101200,2
2023-12-15,和歌山県,6,10,3,292750,6
2023-12-15,鳥取県,2,4,2,160600,2
2023-12-15,岡山県,5,34,10,825000,5
2023-12-15,広島県,1,2,1,112200,1
2023-12-15,山口県,1,3,1,75900,1
2023-12-15,徳島県,1,2,1,101200,1
2023-12-15,香川県,2,4,2,163100,2
2023-12-15,愛媛県,4,9,3,260400,3
2023-12-15,熊本県,4,17,0,493400,4
2023-12-15,不明,82,547,162,11378340,81
2023-12-16,茨城県,3,3,0,75900,2
2023-12-16,埼玉県,3,8,2,476400,3
2023-12-16,千葉県,4,9,4,503850,4
2023-12-16,東京都,12,32,7,1175750,11
2023-12-16,神奈川県,9,11,1,253450,6
2023-12-16,新潟県,1,2,1,77300,1
2023-12-16,富山県,5,24,4,510050,5
2023-12-16,石川県,11,28,10,1052955,11
2023-12-16,福井県,40,302,70,8708440,41
2023-12-16,岐阜県,16,35,8,1620420,16
2023-12-16,静岡県,8,28,10,1206400,8
2023-12-16,愛知県,32,84,23,3714837,32
2023-12-16,三重県,10,18,2,677650,10
2023-12-16,滋賀県,13,30,7,926250,13
2023-12-16,京都府,16,52,12,1804450,16
2023-12-16,大阪府,11,27,7,1101280,11
2023-12-16,兵庫県,23,206,45,5945735,23
2023-12-16,奈良県,10,30,10,1400510,10
2023-12-16,和歌山県,9,18,6,837970,9
2023-12-16,鳥取県,2,4,2,268700,2
2023-12-16,岡山県,5,12,5,488400,5
2023-12-16,広島県,2,5,1,169400,2
2023-12-16,山口県,3,24,5,750400,3
2023-12-16,徳島県,6,20,6,811800,6
2023-12-16,香川県,7,21,7,862100,7
2023-12-16,愛媛県,2,7,3,274300,2
2023-12-16,高知県,2,4,2,272800,2
2023-12-16,福岡県,2,7,3,417200,2
2023-12-16,不明,127,594,160,13943358,129
2023-12-17,茨城県,1,4,1,105770,1
2023-12-17,埼玉県,1,3,0,55440,1
2023-12-17,千葉県,1,1,0,6600,1
2023-12-17,東京都,16,42,13,1766030,14
2023-12-17,神奈川県,4,10,2,157600,4
2023-12-17,富山県,5,11,2,331300,5
2023-12-17,石川県,3,7,3,239750,3
2023-12-17,福井県,18,206,36,3887600,19
2023-12-17,山梨県,1,2,1,105900,1
2023-12-17,長野県,8,14,0,237270,8
2023-12-17,岐阜県,4,11,1,286120,4
2023-12-17,静岡県,8,28,7,1419350,8
2023-12-17,愛知県,15,38,16,1595780,15
2023-12-17,三重県,2,4,2,167500,2
2023-12-17,滋賀県,9,28,4,455950,9
2023-12-17,京都府,9,21,3,579400,9
2023-12-17,大阪府,16,41,12,1373030,16
2023-12-17,兵庫県,25,103,29,2631250,23
2023-12-17,奈良県,2,4,2,171210,2
2023-12-17,和歌山県,1,2,1,51780,1
2023-12-17,岡山県,1,2,1,57200,1
2023-12-17,山口県,2,6,2,232800,2
2023-12-17,徳島県,2,4,1,158400,2
2023-12-17,香川県,3,7,3,259600,3
2023-12-17,愛媛県,2,2,2,84877,2
2023-12-17,高知県,1,6,1,257400,1
2023-12-17,熊本県,2,7,2,249390,2
2023-12-17,不明,102,436,152,9311365,100
2023-12-18,福島県,1,3,1,86100,1
2023-12-18,栃木県,1,1,0,38500,1
2023-12-18,群馬県,2,15,11,635250,2
2023-12-18,埼玉県,2,1,0,11000,1
2023-12-18,千葉県,2,4,1,373360,2
2023-12-18,東京都,20,42,15,2430920,19
2023-12-18,神奈川県,7,12,4,575700,6
2023-12-18,富山県,1,3,1,122550,1
2023-12-18,石川県,7,19,5,565080,7
2023-12-18,福井県,11,29,8,797420,11
2023-12-18,山梨県,1,1,1,49500,1
2023-12-18,長野県,2,2,0,84040,2
2023-12-18,岐阜県,3,6,2,117700,3
2023-12-18,静岡県,4,9,4,428620,4
2023-12-18,愛知県,13,29,10,850210,13
2023-12-18,三重県,2,2,1,35860,2
2023-12-18,滋賀県,10,19,4,497220,10
2023-12-18,京都府,4,8,3,462900,4
2023-12-18,大阪府,10,18,8,824270,9
2023-12-18,兵庫県,15,50,17,1211310,13
2023-12-18,奈良県,4,7,2,156428,3
2023-12-18,和歌山県,2,2,0,17600,1
2023-12-18,鳥取県,1,2,1,66000,1
2023-12-18,岡山県,2,5,2,110880,2
2023-12-18,広島県,1,2,1,44880,1
2023-12-18,山口県,4,9,3,249520,4
2023-12-18,徳島県,4,10,4,387200,4
2023-12-18,香川県,4,8,4,292400,4
2023-12-18,愛媛県,2,5,2,210320,2
2023-12-18,高知県,1,2,1,55000,1
2023-12-18,福岡県,3,5,1,238532,3
2023-12-18,大分県,1,3,1,69000,1
2023-12-18,沖縄県,1,3,1,62370,1
2023-12-18,不明,47,197,119,4115424,47
2023-12-19,北海道,2,17,4,462090,2
2023-12-19,宮城県,1,4,1,94060,1
2023-12-19,群馬県,2,6,2,499500,2
2023-12-19,埼玉県,1,3,0,75900,1
2023-12-19,東京都,6,17,7,931500,6
2023-12-19,神奈川県,1,3,1,190600,1
2023-12-19,新潟県,1,2,1,220600,1
2023-12-19,福井県,11,174,20,4082340,11
2023-12-19,岐阜県,3,9,2,294095,3
2023-12-19,静岡県,2,3,2,200800,2
2023-12-19,愛知県,11,25,9,496270,11
2023-12-19,三重県,3,5,2,115610,3
2023-12-19,滋賀県,3,7,1,195370,3
2023-12-19,京都府,3,17,5,219070,3
2023-12-19,大阪府,9,19,7,1033000,9
2023-12-19,兵庫県,4,10,3,253080,4
2023-12-19,奈良県,1,3,0,51480,1
2023-12-19,和歌山県,3,7,1,127820,3
2023-12-19,鳥取県,1,2,1,81400,1
2023-12-19,岡山県,3,9,3,259600,3
2023-12-19,広島県,1,2,1,94600,1
2023-12-19,徳島県,2,4,2,98600,2
2023-12-19,愛媛県,1,2,1,63800,1
2023-12-19,大分県,1,2,1,57500,1
2023-12-19,不明,39,130,93,3522950,39
2023-12-20,埼玉県,1,2,0,45540,1
2023-12-20,千葉県,1,2,1,77300,1
2023-12-20,東京都,17,38,16,2191450,15
2023-12-20,新潟県,1,1,0,38500,1
2023-12-20,富山県,2,10,2,177566,2
2023-12-20,石川県,11,35,9,798110,11
2023-12-20,福井県,14,160,23,2739790,16
2023-12-20,岐阜県,7,15,3,726505,7
2023-12-20,愛知県,4,10,3,681300,4
2023-12-20,三重県,1,2,1,48370,1
2023-12-20,滋賀県,3,6,3,218200,3
2023-12-20,京都府,5,19,4,419550,5
2023-12-20,大阪府,9,23,4,1105510,9
2023-12-20,兵庫県,3,8,3,226320,3
2023-12-20,奈良県,2,5,2,289550,2
2023-12-20,鳥取県,2,4,3,252000,2
2023-12-20,島根県,1,2,1,55000,1
2023-12-20,岡山県,2,4,2,152020,2
2023-12-20,山口県,1,2,1,72600,1
2023-12-20,徳島県,3,5,1,75680,3
2023-12-20,香川県,6,15,8,402600,6
2023-12-20,愛媛県,2,6,3,301400,2
2023-12-20,高知県,2,8,3,173400,2
2023-12-20,不明,45,184,133,3802130,43
2023-12-21,千葉県,3,4,2,223200,2
2023-12-21,東京都,9,29,9,1744900,9
2023-12-21,神奈川県,3,8,2,314400,3
2023-12-21,富山県,4,7,1,156260,4
2023-12-21,石川県,2,7,2,408970,2
2023-12-21,福井県,16,114,17,1930340,16
2023-12-21,岐阜県,1,1,1,12650,1
2023-12-21,愛知県,11,17,5,574935,10
2023-12-21,三重県,3,6,3,369700,3
2023-12-21,滋賀県,7,14,5,450800,7
2023-12-21,京都府,3,6,0,146520,3
2023-12-21,大阪府,9,25,9,801730,9
2023-12-21,兵庫県,4,45,10,820170,4
2023-12-21,広島県,1,12,4,358200,1
2023-12-21,山口県,1,4,1,140800,1
2023-12-21,徳島県,3,7,3,185020,3
2023-12-21,香川県,2,4,2,217800,2
2023-12-21,鹿児島県,1,1,0,18480,1
2023-12-21,不明,53,184,116,3959494,49
2023-12-22,福島県,1,2,1,92700,1
2023-12-22,茨城県,1,1,1,54600,1
2023-12-22,埼玉県,1,1,0,8800,1
2023-12-22,千葉県,1,4,2,330600,1
2023-12-22,東京都,2,4,2,316150,2
2023-12-22,神奈川県,3,6,3,340300,3
2023-12-22,富山県,8,19,4,730520,8
2023-12-22,石川県,1,3,1,106050,1
2023-12-22,福井県,29,347,65,7517300,30
2023-12-22,岐阜県,3,5,2,177250,3
2023-12-22,静岡県,4,6,3,184000,3
2023-12-22,愛知県,15,30,6,883650,15
2023-12-22,滋賀県,5,14,3,451400,5
2023-12-22,京都府,8,20,6,839570,8
2023-12-22,大阪府,15,70,19,2048090,15
2023-12-22,兵庫県,12,155,38,3127450,12
2023-12-22,奈良県,2,4,1,251400,2
2023-12-22,和歌山県,3,7,2,351550,3
2023-12-22,鳥取県,1,2,1,74800,1
2023-12-22,岡山県,1,2,1,72900,1
2023-12-22,山口県,2,5,2,191400,2
2023-12-22,徳島県,1,3,1,108900,1
2023-12-22,香川県,1,4,1,149600,1
2023-12-22,愛媛県,1,2,1,68200,1
2023-12-22,福岡県,1,5,1,270900,1
2023-12-22,鹿児島県,1,1,1,33000,1
2023-12-22,不明,78,359,148,7798211,76
2023-12-23,茨城県,1,4,1,59290,1
2023-12-23,埼玉県,3,6,2,369100,3
2023-12-23,東京都,9,22,7,1080440,9
2023-12-23,神奈川県,4,9,3,199770,4
2023-12-23,富山県,7,14,3,327850,7
2023-12-23,石川県,12,27,5,685915,12
2023-12-23,福井県,41,506,78,10168032,41
2023-12-23,山梨県,1,2,1,77300,1
2023-12-23,長野県,2,4,1,121300,2
2023-12-23,岐阜県,3,8,3,650500,3
2023-12-23,静岡県,6,17,5,702790,6
2023-12-23,愛知県,24,51,13,1503450,24
2023-12-23,滋賀県,7,16,4,515330,6
2023-12-23,京都府,10,31,9,1725610,10
2023-12-23,大阪府,18,50,16,3142480,18
2023-12-23,兵庫県,19,82,21,2612430,19
2023-12-23,奈良県,10,29,11,1267920,10
2023-12-23,和歌山県,8,16,5,661700,8
2023-12-23,鳥取県,1,2,1,85800,1
2023-12-23,岡山県,11,33,13,1569200,11
2023-12-23,広島県,3,9,2,229100,3
2023-12-23,山口県,2,4,2,169700,2
2023-12-23,徳島県,5,14,5,608300,5
2023-12-23,香川県,11,28,11,1299500,11
2023-12-23,愛媛県,2,4,2,132660,2
2023-12-23,福岡県,1,1,0,9900,1
2023-12-23,不明,91,435,158,9725949,92
2023-12-24,北海道,2,2,0,33000,1
2023-12-24,福島県,1,3,1,71580,1
2023-12-24,栃木県,1,2,0,35640,1
2023-12-24,群馬県,1,2,1,72900,1
2023-12-24,埼玉県,1,2,1,55300,1
2023-12-24,千葉県,7,15,7,579230,7
2023-12-24,東京都,13,33,10,1524440,13
2023-12-24,神奈川県,8,16,5,550230,8
2023-12-24,富山県,5,13,4,348910,5
2023-12-24,石川県,6,14,4,396830,6
2023-12-24,福井県,31,109,24,3208080,31
2023-12-24,山梨県,1,4,1,94060,1
2023-12-24,長野県,2,2,1,110300,1
2023-12-24,岐阜県,3,6,1,225270,3
2023-12-24,静岡県,5,17,5,638790,5
2023-12-24,愛知県,18,45,11,1163350,18
2023-12-24,三重県,7,14,5,387990,7
2023-12-24,滋賀県,8,14,4,330040,5
2023-12-24,京都府,6,17,7,946400,6
2023-12-24,大阪府,18,38,10,1238820,18
2023-12-24,兵庫県,16,53,15,1139690,16
2023-12-24,奈良県,3,12,3,409900,3
2023-12-24,和歌山県,3,10,5,365680,3
2023-12-24,鳥取県,2,4,2,136400,2
2023-12-24,岡山県,7,21,9,760800,7
2023-12-24,広島県,2,14,3,369400,2
2023-12-24,山口県,2,4,2,123200,2
2023-12-24,徳島県,4,6,1,170720,4
2023-12-24,香川県,7,21,8,836000,7
2023-12-24,愛媛県,5,10,4,325160,4
2023-12-24,福岡県,3,6,3,258300,3
2023-12-24,沖縄県,3,6,0,129030,3
2023-12-24,不明,123,419,155,8543185,116
2023-12-25,北海道,0,2,0,33000,0
2023-12-25,埼玉県,1,4,1,106517,1
2023-12-25,千葉県,5,12,5,685823,5
2023-12-25,東京都,6,15,4,291460,6
2023-12-25,神奈川県,2,6,1,134390,2
2023-12-25,富山県,3,6,1,171570,3
2023-12-25,石川県,3,17,7,351720,3
2023-12-25,福井県,28,88,22,2133053,28
2023-12-25,山梨県,2,6,2,200400,2
2023-12-25,長野県,0,2,1,103700,0
2023-12-25,岐阜県,6,16,4,450000,6
2023-12-25,静岡県,5,8,2,177725,5
2023-12-25,愛知県,19,44,16,1380205,17
2023-12-25,三重県,3,7,1,86457,3
2023-12-25,滋賀県,8,22,4,441895,8
2023-12-25,京都府,3,6,3,162050,3
2023-12-25,大阪府,15,29,8,999800,14
2023-12-25,兵庫県,17,45,13,1590325,15
2023-12-25,奈良県,3,7,2,159990,3
2023-12-25,和歌山県,1,5,1,119250,1
2023-12-25,島根県,1,2,1,74800,1
2023-12-25,岡山県,5,11,5,304453,5
2023-12-25,広島県,2,4,2,213700,2
2023-12-25,山口県,6,19,8,729900,6
2023-12-25,徳島県,3,4,2,127600,2
2023-12-25,香川県,4,11,4,264000,4
2023-12-25,愛媛県,4,11,4,306460,4
2023-12-25,高知県,5,5,1,72600,3
2023-12-25,鹿児島県,1,2,0,77000,1
2023-12-25,不明,75,374,161,7205174,73
2023-12-26,岩手県,1,1,0,21505,1
2023-12-26,埼玉県,5,9,2,300600,4
2023-12-26,千葉県,1,2,1,83900,1
2023-12-26,東京都,19,42,15,1728810,18
2023-12-26,神奈川県,3,5,4,166370,3
2023-12-26,富山県,2,4,1,143300,2
2023-12-26,石川県,7,22,5,433877,7
2023-12-26,福井県,16,90,23,2226300,16
2023-12-26,長野県,1,2,1,83900,1
2023-12-26,岐阜県,5,7,3,226350,4
2023-12-26,静岡県,4,10,4,332730,4
2023-12-26,愛知県,18,52,17,1256840,18
2023-12-26,三重県,4,14,4,425416,4
2023-12-26,滋賀県,5,22,4,563500,5
2023-12-26,京都府,10,35,10,1124280,10
2023-12-26,大阪府,32,70,11,1538124,32
2023-12-26,兵庫県,21,81,21,1886637,21
2023-12-26,奈良県,3,12,3,351608,3
2023-12-26,和歌山県,1,4,1,78840,1
2023-12-26,鳥取県,3,6,3,163460,3
2023-12-26,岡山県,3,5,3,156365,3
2023-12-26,広島県,6,7,1,269140,4
2023-12-26,山口県,1,2,1,72600,1
2023-12-26,徳島県,3,9,4,256740,3
2023-12-26,香川県,8,25,8,1078750,8
2023-12-26,愛媛県,5,13,4,396660,4
2023-12-26,高知県,0,3,0,30800,0
2023-12-26,福岡県,1,2,1,59700,1
2023-12-26,不明,113,534,181,10671859,109
2023-12-27,茨城県,1,2,2,41800,1
2023-12-27,栃木県,2,4,0,50490,2
2023-12-27,埼玉県,3,8,1,160864,3
2023-12-27,千葉県,1,2,0,50600,1
2023-12-27,東京都,18,46,17,2303580,18
2023-12-27,神奈川県,6,10,2,255010,6
2023-12-27,新潟県,3,4,0,35750,3
2023-12-27,富山県,5,14,2,306660,5
2023-12-27,石川県,9,19,5,503360,9
2023-12-27,福井県,24,255,37,5433190,26
2023-12-27,長野県,2,6,2,190020,2
2023-12-27,岐阜県,10,29,6,717296,10
2023-12-27,静岡県,6,13,4,369620,6
2023-12-27,愛知県,18,37,13,1291960,15
2023-12-27,三重県,8,16,4,504900,7
2023-12-27,滋賀県,10,28,7,695490,10
2023-12-27,京都府,9,35,10,1617020,9
2023-12-27,大阪府,19,43,9,1738760,18
2023-12-27,兵庫県,15,151,36,3553460,15
2023-12-27,奈良県,7,12,3,227896,7
2023-12-27,和歌山県,5,11,4,377630,4
2023-12-27,鳥取県,1,2,1,83600,1
2023-12-27,島根県,1,2,1,66000,1
2023-12-27,岡山県,3,11,4,300300,3
